"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"130",1,"ID","Metro","Clouds","overcast clouds",27.8,27.8,27.8,30.66,1005,2.26,73,105.3067,-5.1131,"2025-01-31 10:08:36.739248"
"131",1,"ID","Pringsewu","Clouds","overcast clouds",27.76,27.76,27.76,31.79,1006,1.19,82,104.9744,-5.3582,"2025-01-31 10:08:37.284494"
"132",1,"ID","Palembang","Clouds","scattered clouds",30.05,30.05,30.05,34.22,1006,5.14,66,104.7458,-2.9167,"2025-01-31 10:08:37.509433"
"133",1,"ID","Surabaya","Clouds","scattered clouds",28.9,28.9,28.97,34.05,1006,5.14,78,112.7508,-7.2492,"2025-01-31 10:08:37.999912"
"134",1,"ID","Gresik","Clouds","overcast clouds",28.88,28.88,28.95,34,1006,2.94,78,112.6561,-7.1539,"2025-01-31 10:08:38.421331"
"135",1,"ID","Sidoarjo","Clouds","scattered clouds",28.98,28.92,28.98,33.45,1005,5.14,74,112.7183,-7.4478,"2025-01-31 10:08:38.902449"
"136",1,"ID","Malang","Rain","light rain",23.72,23.72,23.72,24.5,1007,1.21,90,112.6304,-7.9797,"2025-01-31 10:08:39.278517"
"137",1,"ID","Probolinggo","Clouds","overcast clouds",26.55,26.55,26.55,26.55,1006,3.37,86,113.2159,-7.7543,"2025-01-31 10:08:39.643311"
"138",1,"ID","Semarang","Clouds","broken clouds",28.96,28.64,28.96,33.4,1005,8.75,74,110.4203,-6.9932,"2025-01-31 10:08:39.87492"
"139",1,"PH","Solo","Clouds","few clouds",26.86,26.86,26.86,29.43,1008,6.85,80,120.9012,13.7469,"2025-01-31 10:08:40.296266"
"140",1,"ID","Yogyakarta","Clouds","overcast clouds",27.1,27.1,27.1,29.96,1005,1.8,80,110.3608,-7.7828,"2025-01-31 10:08:40.650167"
"141",1,"ID","Medan","Clouds","scattered clouds",30.02,30.02,30.02,36.09,1007,5.14,74,98.6667,3.5833,"2025-01-31 10:08:40.987885"
"142",1,"ID","Tebing Tinggi","Clouds","broken clouds",27.28,27.28,27.28,29.63,1007,3.16,73,99.1623,3.3274,"2025-01-31 10:08:41.227225"
"143",1,"ID","Makassar","Rain","heavy intensity rain",24.03,24.03,24.03,25.1,1007,1.54,100,119.4221,-5.14,"2025-01-31 10:08:41.603631"
"144",1,"ID","Jakarta","Clouds","scattered clouds",30.48,28.83,31.28,35.45,1006,4.12,67,106.8451,-6.2146,"2025-01-31 10:08:42.04261"
"145",1,"ID","Tangerang","Clouds","scattered clouds",29.05,28.83,31.27,33.22,1006,3.6,72,106.63,-6.1781,"2025-01-31 10:08:42.491438"
"146",1,"ID","Tangerang Selatan","Clouds","scattered clouds",30.24,28.66,31.11,33.95,1006,3.6,63,106.7085,-6.2955,"2025-01-31 10:08:42.808832"
"147",1,"ID","Bogor","Clouds","broken clouds",27.3,27.3,27.3,29.67,1007,3.48,73,106.7892,-6.5944,"2025-01-31 10:08:43.13875"
"148",1,"ID","Depok","Clouds","scattered clouds",30.07,28.55,30.79,33.81,1006,4.12,64,106.8186,-6.4,"2025-01-31 10:08:43.470945"
"149",1,"ID","Bekasi","Clouds","scattered clouds",29.56,29.02,31.25,33.99,1006,4.12,70,106.9896,-6.2349,"2025-01-31 10:08:43.995888"
"150",1,"ID","Manado","Rain","light rain",28.43,28.43,28.43,33.75,1008,1.03,83,124.8455,1.487,"2025-01-31 10:08:44.249025"
"151",1,"ID","Jayapura","Rain","light rain",25.66,25.66,25.66,26.5,1006,2.23,85,140.7,-2.5333,"2025-01-31 10:08:44.759482"
"152",1,"ID","Bandung","Clouds","overcast clouds",25.55,25.46,26.66,26.33,1007,0.89,83,107.6186,-6.9039,"2025-01-31 10:08:45.091746"
"153",1,"ID","Pontianak","Clouds","overcast clouds",25.67,25.67,25.67,26.51,1006,4.45,85,109.3333,-0.0333,"2025-01-31 10:08:45.398264"
"154",1,"ID","Ambon City","Clouds","scattered clouds",27.71,26.08,27.71,33.64,1006,1.54,95,128.1814,-3.6954,"2025-01-31 10:08:45.931083"
"155",1,"ID","Bima","Rain","light rain",25.16,25.16,25.16,26.11,1007,1.42,91,118.7167,-8.4667,"2025-01-31 10:08:46.23559"
"156",1,"ID","Banjarmasin","Clouds","broken clouds",29.08,29.08,29.08,34.74,1006,1.53,79,114.591,-3.3244,"2025-01-31 10:08:46.537566"
"157",1,"ID","Palu","Clouds","overcast clouds",25.74,25.74,25.74,26.95,1008,1.12,99,119.8707,-0.8917,"2025-01-31 10:08:46.812592"
"158",1,"ID","Kendari","Clouds","overcast clouds",26.27,26.27,26.27,26.27,1006,1.05,86,122.4989,-3.945,"2025-01-31 10:08:47.058802"
"159",1,"ID","Gorontalo","Rain","light rain",25.16,25.16,25.16,26.16,1007,1.28,93,123.0595,0.5412,"2025-01-31 10:08:47.497042"
"160",1,"ID","Bitung","Rain","moderate rain",24.82,24.82,24.82,25.81,1007,4.86,94,125.1824,1.4451,"2025-01-31 10:08:47.997371"
"161",1,"ID","Banda Aceh","Clouds","scattered clouds",27.71,27.71,27.71,30.48,1007,7.42,73,95.3222,5.5577,"2025-01-31 10:08:48.395792"
"162",1,"ID","Pekanbaru","Clouds","broken clouds",31.18,31.18,31.18,35.76,1006,0,62,101.45,0.5333,"2025-01-31 10:08:48.881152"
"163",1,"ID","Padang","Clear","clear sky",30.03,30.03,30.03,35.86,1007,1.75,73,100.3543,-0.9492,"2025-01-31 10:08:49.390629"
"164",1,"ID","Kupang","Rain","moderate rain",27.32,27.32,27.32,32.19,1006,1.03,94,123.5833,-10.1667,"2025-01-31 10:08:49.89999"
